,studentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EDTech_Usage_Level,StressLevel,FinalGrade,RiskLevel,LearningStyle_1,LearningStyle_2,LearningStyle_3
7564,STU06532,18,63,0,0,1,1,0,27,18,1,93,54,0,2,3,3,1,0,0
7565,STU06533,18,63,2,1,1,1,0,21,18,1,85,87,0,1,0,0,0,0,0
7566,STU06534,18,63,2,1,1,1,0,27,18,1,93,54,0,2,3,3,1,0,0
7567,STU06535,18,63,1,1,0,1,0,21,18,1,85,87,0,1,0,0,0,0,0
7568,STU06536,18,63,1,1,0,1,0,27,18,1,93,54,0,2,3,3,1,0,0
7569,STU06537,28,97,1,0,0,1,0,21,3,1,98,71,1,2,1,1,1,0,0
7570,STU06538,28,97,0,1,0,1,0,21,3,1,98,71,1,2,1,1,1,0,0
7571,STU06539,19,75,1,0,2,1,1,19,18,0,57,45,0,0,3,3,0,0,1
7572,STU06540,19,75,1,0,2,1,1,28,1,0,57,48,0,2,3,3,0,0,1
7573,STU06541,19,75,2,1,2,1,1,19,18,0,57,45,0,0,3,3,0,0,1
7574,STU06542,19,75,2,1,2,1,1,28,1,0,57,48,0,2,3,3,0,0,1
7575,STU06543,19,75,1,0,0,1,1,19,18,0,57,45,0,0,3,3,0,0,1
7576,STU06544,19,75,1,0,0,1,1,28,1,0,57,48,0,2,3,3,0,0,1
7577,STU06545,19,75,1,1,0,1,1,19,18,0,57,45,0,0,3,3,0,0,1
7578,STU06546,19,75,1,1,0,1,1,28,1,0,57,48,0,2,3,3,0,0,1
7579,STU06547,20,78,1,0,0,1,0,22,3,1,93,67,1,2,2,2,0,0,1
7580,STU06548,20,78,1,0,0,1,0,21,9,1,51,57,0,2,2,2,1,0,0
7581,STU06549,20,78,1,0,0,1,0,19,10,0,51,88,1,0,0,0,1,0,0
7582,STU06550,20,78,2,1,1,1,0,22,3,1,93,67,1,2,2,2,0,0,1
7583,STU06551,20,78,2,1,1,1,0,21,9,1,51,57,0,2,2,2,1,0,0
7584,STU06552,20,78,2,1,1,1,0,19,10,0,51,88,1,0,0,0,1,0,0
7585,STU06553,20,78,1,0,2,0,0,22,3,1,93,67,1,2,2,2,0,0,1
7586,STU06554,20,78,1,0,2,0,0,21,9,1,51,57,0,2,2,2,1,0,0
7587,STU06555,20,78,1,0,2,0,0,19,10,0,51,88,1,0,0,0,1,0,0
7588,STU06556,20,78,0,0,1,1,0,22,3,1,93,67,1,2,2,2,0,0,1
7589,STU06557,20,78,0,0,1,1,0,21,9,1,51,57,0,2,2,2,1,0,0
7590,STU06558,20,78,0,0,1,1,0,19,10,0,51,88,1,0,0,0,1,0,0
7591,STU06559,13,85,2,1,1,0,0,27,2,1,75,82,0,2,1,1,0,0,0
7592,STU06560,13,85,2,1,1,0,0,28,18,1,75,53,0,1,3,3,1,0,0
7593,STU06561,13,85,0,1,1,1,0,27,2,1,75,82,0,2,1,1,0,0,0
7594,STU06562,13,85,0,1,1,1,0,28,18,1,75,53,0,1,3,3,1,0,0
7595,STU06563,13,85,2,1,1,1,0,27,2,1,75,82,0,2,1,1,0,0,0
7596,STU06564,13,85,2,1,1,1,0,28,18,1,75,53,0,1,3,3,1,0,0
7599,STU06565,13,85,2,1,2,1,0,27,2,1,75,82,0,2,1,1,0,0,0
7600,STU06566,13,85,2,1,2,1,0,28,18,1,75,53,0,1,3,3,1,0,0
7601,STU06567,30,61,2,0,0,1,1,27,17,1,75,63,1,0,2,2,0,0,0
7602,STU06568,14,67,2,0,0,1,0,26,16,1,89,73,1,1,1,1,1,0,0
7603,STU06569,14,67,2,0,0,1,0,19,2,0,91,77,1,2,1,1,1,0,0
7604,STU06570,14,67,2,0,0,1,0,29,19,1,78,77,1,2,1,1,0,0,0
7605,STU06571,14,67,2,0,0,1,0,21,13,1,75,86,1,2,0,0,0,0,0
7606,STU06572,14,67,2,0,0,1,0,29,15,1,78,82,1,0,1,1,1,0,0
7607,STU06573,14,67,0,0,1,1,0,26,16,1,89,73,1,1,1,1,1,0,0
7608,STU06574,14,67,0,0,1,1,0,19,2,0,91,77,1,2,1,1,1,0,0
7609,STU06575,14,67,0,0,1,1,0,29,19,1,78,77,1,2,1,1,0,0,0
7610,STU06576,14,67,0,0,1,1,0,21,13,1,75,86,1,2,0,0,0,0,0
7611,STU06577,14,67,0,0,1,1,0,29,15,1,78,82,1,0,1,1,1,0,0
7612,STU06578,14,67,0,1,0,1,0,26,16,1,89,73,1,1,1,1,1,0,0
7613,STU06579,14,67,0,1,0,1,0,19,2,0,91,77,1,2,1,1,1,0,0
7614,STU06580,14,67,0,1,0,1,0,29,19,1,78,77,1,2,1,1,0,0,0
7615,STU06581,14,67,0,1,0,1,0,21,13,1,75,86,1,2,0,0,0,0,0
7616,STU06582,14,67,0,1,0,1,0,29,15,1,78,82,1,0,1,1,1,0,0
7617,STU06583,14,67,1,1,1,0,0,26,16,1,89,73,1,1,1,1,1,0,0
7618,STU06584,14,67,1,1,1,0,0,19,2,0,91,77,1,2,1,1,1,0,0
7619,STU06585,14,67,1,1,1,0,0,29,19,1,78,77,1,2,1,1,0,0,0
7620,STU06586,14,67,1,1,1,0,0,21,13,1,75,86,1,2,0,0,0,0,0
7621,STU06587,14,67,1,1,1,0,0,29,15,1,78,82,1,0,1,1,1,0,0
7622,STU06588,7,74,2,0,2,1,1,26,13,1,61,52,1,1,3,3,0,0,1
7623,STU06589,7,74,1,0,2,1,1,26,13,1,61,52,1,1,3,3,0,0,1
7624,STU06590,16,74,0,0,2,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7625,STU06591,16,74,0,0,2,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7626,STU06592,16,74,1,1,0,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7627,STU06593,16,74,1,1,0,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7628,STU06594,16,74,2,1,1,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7629,STU06595,16,74,2,1,1,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7630,STU06596,16,74,2,1,0,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7631,STU06597,16,74,2,1,0,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7632,STU06598,16,74,0,1,1,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7633,STU06599,16,74,0,1,1,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7634,STU06600,16,74,1,0,1,1,0,18,15,1,72,93,0,1,0,0,0,0,0
7635,STU06601,16,74,1,0,1,1,0,21,17,1,59,46,1,0,3,3,1,0,0
7636,STU06602,12,79,2,0,1,1,0,26,8,0,50,67,1,2,2,2,0,0,1
7637,STU06603,12,79,1,0,2,1,0,26,8,0,50,67,1,2,2,2,0,0,1
7638,STU06604,12,79,1,1,0,1,0,26,8,0,50,67,1,2,2,2,0,0,1
7639,STU06605,30,73,1,0,1,1,1,29,12,0,64,94,1,1,0,0,0,0,0
7640,STU06606,30,73,1,0,1,1,1,25,18,1,65,91,0,1,0,0,0,0,0
7641,STU06607,30,73,1,0,1,1,1,27,5,1,65,79,1,0,1,1,0,1,0
7642,STU06608,30,73,1,0,1,1,1,28,4,1,74,89,1,2,0,0,1,0,0
7643,STU06609,30,73,1,0,1,1,1,22,16,1,89,73,1,2,1,1,0,1,0
7644,STU06610,30,73,1,1,0,1,1,29,12,0,64,94,1,1,0,0,0,0,0
7645,STU06611,30,73,1,1,0,1,1,25,18,1,65,91,0,1,0,0,0,0,0
7646,STU06612,30,73,1,1,0,1,1,27,5,1,65,79,1,0,1,1,0,1,0
7647,STU06613,30,73,1,1,0,1,1,28,4,1,74,89,1,2,0,0,1,0,0
7648,STU06614,30,73,1,1,0,1,1,22,16,1,89,73,1,2,1,1,0,1,0
7649,STU06615,26,64,2,0,0,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7650,STU06616,26,64,2,0,0,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7651,STU06617,26,64,1,0,2,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7652,STU06618,26,64,1,0,2,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7653,STU06619,26,64,2,0,1,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7654,STU06620,26,64,2,0,1,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7655,STU06621,26,64,1,0,1,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7656,STU06622,26,64,1,0,1,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7657,STU06623,26,64,0,1,0,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7658,STU06624,26,64,0,1,0,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7661,STU06625,26,64,1,1,2,1,1,28,12,1,52,87,1,1,0,0,0,0,0
7662,STU06626,26,64,1,1,2,1,1,27,2,1,53,84,1,1,1,1,1,0,0
7663,STU06627,26,64,2,1,1,0,1,28,12,1,52,87,1,1,0,0,0,0,0
7664,STU06628,26,64,2,1,1,0,1,27,2,1,53,84,1,1,1,1,1,0,0
7665,STU06629,16,66,0,0,0,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7666,STU06630,16,66,0,0,0,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7667,STU06631,16,66,0,0,0,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7668,STU06632,16,66,1,1,1,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7669,STU06633,16,66,1,1,1,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7670,STU06634,16,66,1,1,1,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7671,STU06635,16,66,1,0,1,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7672,STU06636,16,66,1,0,1,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7673,STU06637,16,66,1,0,1,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7674,STU06638,16,66,1,1,0,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7675,STU06639,16,66,1,1,0,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7676,STU06640,16,66,1,1,0,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7677,STU06641,16,66,2,0,1,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7678,STU06642,16,66,2,0,1,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7679,STU06643,16,66,2,0,1,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7680,STU06644,16,66,2,0,2,0,1,29,20,0,57,70,1,0,1,1,0,0,1
7681,STU06645,16,66,2,0,2,0,1,26,13,0,82,81,0,2,1,1,1,0,0
7682,STU06646,16,66,2,0,2,0,1,25,7,1,66,64,0,2,2,2,0,0,1
7689,STU06647,16,66,1,1,2,1,1,29,20,0,57,70,1,0,1,1,0,0,1
7690,STU06648,16,66,1,1,2,1,1,26,13,0,82,81,0,2,1,1,1,0,0
7691,STU06649,16,66,1,1,2,1,1,25,7,1,66,64,0,2,2,2,0,0,1
7692,STU06650,34,61,1,0,1,1,1,28,11,1,97,80,1,1,1,1,0,0,1
7693,STU06651,34,61,1,0,1,1,1,20,10,0,53,60,1,1,2,2,1,0,0
7694,STU06652,34,61,1,0,1,1,1,21,15,1,69,52,1,2,3,3,1,0,0
7695,STU06653,34,61,1,0,1,1,1,29,9,1,51,64,1,1,2,2,0,0,1
7696,STU06654,34,61,1,1,2,1,1,28,11,1,97,80,1,1,1,1,0,0,1
7697,STU06655,34,61,1,1,2,1,1,20,10,0,53,60,1,1,2,2,1,0,0
7698,STU06656,34,61,1,1,2,1,1,21,15,1,69,52,1,2,3,3,1,0,0
7699,STU06657,34,61,1,1,2,1,1,29,9,1,51,64,1,1,2,2,0,0,1
7700,STU06658,26,79,0,0,1,1,1,25,13,1,93,47,1,2,3,3,0,1,0
7701,STU06659,26,79,0,0,1,1,1,29,20,1,90,75,1,1,1,1,0,1,0
7702,STU06660,26,79,0,0,1,1,1,27,0,0,89,76,1,1,1,1,0,0,1
7703,STU06661,26,79,0,0,1,1,1,25,7,0,55,83,0,0,1,1,0,0,1
7704,STU06662,26,79,2,0,1,1,1,25,13,1,93,47,1,2,3,3,0,1,0
7705,STU06663,26,79,2,0,1,1,1,29,20,1,90,75,1,1,1,1,0,1,0
7706,STU06664,26,79,2,0,1,1,1,27,0,0,89,76,1,1,1,1,0,0,1
7707,STU06665,26,79,2,0,1,1,1,25,7,0,55,83,0,0,1,1,0,0,1
7712,STU06666,26,79,0,1,1,1,1,25,13,1,93,47,1,2,3,3,0,1,0
7713,STU06667,26,79,0,1,1,1,1,29,20,1,90,75,1,1,1,1,0,1,0
7714,STU06668,26,79,0,1,1,1,1,27,0,0,89,76,1,1,1,1,0,0,1
7715,STU06669,26,79,0,1,1,1,1,25,7,0,55,83,0,0,1,1,0,0,1
7716,STU06670,26,79,2,1,0,0,1,25,13,1,93,47,1,2,3,3,0,1,0
7717,STU06671,26,79,2,1,0,0,1,29,20,1,90,75,1,1,1,1,0,1,0
7718,STU06672,26,79,2,1,0,0,1,27,0,0,89,76,1,1,1,1,0,0,1
7719,STU06673,26,79,2,1,0,0,1,25,7,0,55,83,0,0,1,1,0,0,1
7720,STU06674,18,98,0,0,1,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7721,STU06675,18,98,2,1,1,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7723,STU06676,18,98,1,1,1,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7724,STU06677,18,98,1,0,1,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7726,STU06678,18,98,1,0,0,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7727,STU06679,18,98,0,1,0,1,1,26,8,1,72,48,1,2,3,3,0,0,0
7729,STU06680,5,65,2,1,0,1,1,28,16,0,62,100,1,0,0,0,0,0,0
7730,STU06681,5,65,2,1,0,1,1,19,19,1,55,83,1,1,1,1,0,1,0
7731,STU06682,5,65,2,1,0,1,1,21,8,1,90,40,0,2,3,3,0,0,1
7732,STU06683,5,65,2,0,1,1,1,28,16,0,62,100,1,0,0,0,0,0,0
7733,STU06684,5,65,2,0,1,1,1,19,19,1,55,83,1,1,1,1,0,1,0
7734,STU06685,5,65,2,0,1,1,1,21,8,1,90,40,0,2,3,3,0,0,1
7735,STU06686,34,98,2,0,1,1,1,26,11,1,64,44,0,2,3,3,0,1,0
7736,STU06687,34,98,2,0,1,1,1,20,10,1,53,48,0,1,3,3,1,0,0
7737,STU06688,34,98,2,0,1,1,1,25,0,1,82,50,0,1,3,3,0,0,1
7738,STU06689,12,89,1,1,1,1,1,23,9,0,65,42,1,2,3,3,0,0,1
7739,STU06690,12,89,1,1,1,1,1,29,11,1,93,92,1,1,0,0,0,0,0
7740,STU06691,12,89,1,1,1,1,1,19,19,1,88,96,0,1,0,0,0,1,0
7741,STU06692,12,89,1,1,1,1,1,29,14,0,58,41,1,2,3,3,1,0,0
7742,STU06693,12,89,1,1,1,1,1,27,18,1,55,83,1,2,1,1,0,1,0
7743,STU06694,12,89,0,1,0,1,1,23,9,0,65,42,1,2,3,3,0,0,1
7744,STU06695,12,89,0,1,0,1,1,29,11,1,93,92,1,1,0,0,0,0,0
7745,STU06696,12,89,0,1,0,1,1,19,19,1,88,96,0,1,0,0,0,1,0
7746,STU06697,12,89,0,1,0,1,1,29,14,0,58,41,1,2,3,3,1,0,0
7747,STU06698,12,89,0,1,0,1,1,27,18,1,55,83,1,2,1,1,0,1,0
7748,STU06699,12,89,0,1,1,1,1,23,9,0,65,42,1,2,3,3,0,0,1
7749,STU06700,12,89,0,1,1,1,1,29,11,1,93,92,1,1,0,0,0,0,0
7750,STU06701,12,89,0,1,1,1,1,19,19,1,88,96,0,1,0,0,0,1,0
7751,STU06702,12,89,0,1,1,1,1,29,14,0,58,41,1,2,3,3,1,0,0
7752,STU06703,12,89,0,1,1,1,1,27,18,1,55,83,1,2,1,1,0,1,0
7753,STU06704,12,89,2,0,1,0,1,23,9,0,65,42,1,2,3,3,0,0,1
7754,STU06705,12,89,2,0,1,0,1,29,11,1,93,92,1,1,0,0,0,0,0
7755,STU06706,12,89,2,0,1,0,1,19,19,1,88,96,0,1,0,0,0,1,0
7756,STU06707,12,89,2,0,1,0,1,29,14,0,58,41,1,2,3,3,1,0,0
7757,STU06708,12,89,2,0,1,0,1,27,18,1,55,83,1,2,1,1,0,1,0
7758,STU06709,10,85,1,1,0,1,1,25,2,1,59,68,0,2,2,2,1,0,0
7759,STU06710,10,85,0,1,2,1,1,25,2,1,59,68,0,2,2,2,1,0,0
7760,STU06711,26,86,2,1,1,1,0,19,9,1,91,91,1,0,0,0,1,0,0
7761,STU06712,26,86,0,0,0,1,0,19,9,1,91,91,1,0,0,0,1,0,0
7762,STU06713,26,86,0,0,1,1,0,19,9,1,91,91,1,0,0,0,1,0,0
7764,STU06714,35,93,1,1,1,1,0,26,16,0,88,84,1,2,1,1,0,0,1
7765,STU06715,35,93,1,1,1,1,0,23,5,1,62,96,1,2,0,0,0,0,1
7766,STU06716,28,64,2,1,0,1,1,23,19,1,80,79,1,1,1,1,0,0,1
7767,STU06717,28,64,2,1,0,1,1,20,2,1,100,64,1,1,2,2,0,0,0
7768,STU06718,28,64,2,1,0,1,1,24,10,0,63,60,0,1,2,2,0,0,0
7769,STU06719,28,64,1,1,1,1,1,23,19,1,80,79,1,1,1,1,0,0,1
7770,STU06720,28,64,1,1,1,1,1,20,2,1,100,64,1,1,2,2,0,0,0
7771,STU06721,28,64,1,1,1,1,1,24,10,0,63,60,0,1,2,2,0,0,0
7775,STU06722,28,64,0,1,1,1,1,23,19,1,80,79,1,1,1,1,0,0,1
7776,STU06723,28,64,0,1,1,1,1,20,2,1,100,64,1,1,2,2,0,0,0
7777,STU06724,28,64,0,1,1,1,1,24,10,0,63,60,0,1,2,2,0,0,0
7778,STU06725,28,64,1,0,0,1,1,23,19,1,80,79,1,1,1,1,0,0,1
7779,STU06726,28,64,1,0,0,1,1,20,2,1,100,64,1,1,2,2,0,0,0
7780,STU06727,28,64,1,0,0,1,1,24,10,0,63,60,0,1,2,2,0,0,0
7787,STU06728,24,88,1,0,0,1,0,25,11,1,96,61,0,1,2,2,0,0,0
7788,STU06729,24,88,1,0,0,1,0,23,5,0,66,99,0,2,0,0,1,0,0
7789,STU06730,24,88,1,0,0,1,0,20,6,1,62,45,1,2,3,3,0,0,1
7790,STU06731,24,88,1,0,0,1,0,24,6,1,61,65,1,2,2,2,0,0,0
7791,STU06732,24,88,1,1,1,1,0,25,11,1,96,61,0,1,2,2,0,0,0
7792,STU06733,24,88,1,1,1,1,0,23,5,0,66,99,0,2,0,0,1,0,0
7793,STU06734,24,88,1,1,1,1,0,20,6,1,62,45,1,2,3,3,0,0,1
7794,STU06735,24,88,1,1,1,1,0,24,6,1,61,65,1,2,2,2,0,0,0
7795,STU06736,24,88,2,0,1,1,0,25,11,1,96,61,0,1,2,2,0,0,0
7796,STU06737,24,88,2,0,1,1,0,23,5,0,66,99,0,2,0,0,1,0,0
7797,STU06738,24,88,2,0,1,1,0,20,6,1,62,45,1,2,3,3,0,0,1
7798,STU06739,24,88,2,0,1,1,0,24,6,1,61,65,1,2,2,2,0,0,0
7799,STU06740,15,75,2,1,2,1,0,23,18,0,56,87,0,0,0,0,0,0,0
7800,STU06741,15,75,1,0,0,0,0,23,18,0,56,87,0,0,0,0,0,0,0
7801,STU06742,15,75,1,1,1,1,0,23,18,0,56,87,0,0,0,0,0,0,0
7802,STU06743,15,75,2,0,0,1,0,23,18,0,56,87,0,0,0,0,0,0,0
7803,STU06744,18,74,1,0,2,1,0,22,13,1,84,60,1,0,2,2,0,0,1
7804,STU06745,18,74,1,0,2,1,0,28,16,1,77,55,1,2,2,2,1,0,0
7805,STU06746,18,74,1,0,2,1,0,27,18,0,53,82,0,2,1,1,1,0,0
7806,STU06747,18,74,1,0,2,1,0,20,12,0,85,53,1,2,3,3,0,0,1
7807,STU06748,18,74,1,0,2,1,0,21,8,0,52,48,1,1,3,3,1,0,0
7808,STU06749,18,74,0,0,2,1,0,22,13,1,84,60,1,0,2,2,0,0,1
7809,STU06750,18,74,0,0,2,1,0,28,16,1,77,55,1,2,2,2,1,0,0
7810,STU06751,18,74,0,0,2,1,0,27,18,0,53,82,0,2,1,1,1,0,0
7811,STU06752,18,74,0,0,2,1,0,20,12,0,85,53,1,2,3,3,0,0,1
7812,STU06753,18,74,0,0,2,1,0,21,8,0,52,48,1,1,3,3,1,0,0
7813,STU06754,18,74,2,1,1,1,0,22,13,1,84,60,1,0,2,2,0,0,1
7814,STU06755,18,74,2,1,1,1,0,28,16,1,77,55,1,2,2,2,1,0,0
7815,STU06756,18,74,2,1,1,1,0,27,18,0,53,82,0,2,1,1,1,0,0
7816,STU06757,18,74,2,1,1,1,0,20,12,0,85,53,1,2,3,3,0,0,1
7817,STU06758,18,74,2,1,1,1,0,21,8,0,52,48,1,1,3,3,1,0,0
7818,STU06759,18,74,1,0,1,1,0,22,13,1,84,60,1,0,2,2,0,0,1
7819,STU06760,18,74,1,0,1,1,0,28,16,1,77,55,1,2,2,2,1,0,0
7820,STU06761,18,74,1,0,1,1,0,27,18,0,53,82,0,2,1,1,1,0,0
7821,STU06762,18,74,1,0,1,1,0,20,12,0,85,53,1,2,3,3,0,0,1
7822,STU06763,18,74,1,0,1,1,0,21,8,0,52,48,1,1,3,3,1,0,0
7823,STU06764,10,85,1,1,0,1,0,27,14,1,55,85,1,1,0,0,0,0,1
7824,STU06765,10,85,1,1,1,1,0,27,14,1,55,85,1,1,0,0,0,0,1
7825,STU06766,10,85,2,1,1,1,0,27,14,1,55,85,1,1,0,0,0,0,1
7826,STU06767,26,62,2,0,1,1,1,28,6,1,70,53,1,0,3,3,0,1,0
7827,STU06768,26,62,2,0,1,1,1,27,14,1,82,97,0,0,0,0,0,1,0
7828,STU06769,26,62,1,1,1,1,1,28,6,1,70,53,1,0,3,3,0,1,0
7829,STU06770,26,62,1,1,1,1,1,27,14,1,82,97,0,0,0,0,0,1,0
7832,STU06771,26,62,1,0,1,1,1,28,6,1,70,53,1,0,3,3,0,1,0
7833,STU06772,26,62,1,0,1,1,1,27,14,1,82,97,0,0,0,0,0,1,0
7834,STU06773,11,62,2,1,2,0,0,20,3,1,58,73,0,2,1,1,0,0,1
7835,STU06774,11,62,2,1,2,0,0,19,15,0,80,53,1,1,3,3,0,0,1
7836,STU06775,11,62,2,1,2,0,0,26,16,0,50,46,0,0,3,3,0,1,0
7837,STU06776,11,62,2,1,2,0,0,28,0,0,86,45,1,1,3,3,0,0,0
7838,STU06777,14,75,0,1,0,1,0,20,13,1,88,68,1,1,2,2,1,0,0
7839,STU06778,14,75,0,0,1,1,0,20,13,1,88,68,1,1,2,2,1,0,0
7840,STU06779,26,73,1,1,2,1,1,29,9,1,92,41,1,1,3,3,0,0,1
7841,STU06780,26,73,1,1,2,1,1,23,17,0,89,86,1,2,0,0,1,0,0
7842,STU06781,26,73,2,0,0,1,1,29,9,1,92,41,1,1,3,3,0,0,1
7843,STU06782,26,73,2,0,0,1,1,23,17,0,89,86,1,2,0,0,1,0,0
7844,STU06783,26,73,1,0,1,1,1,29,9,1,92,41,1,1,3,3,0,0,1
7845,STU06784,26,73,1,0,1,1,1,23,17,0,89,86,1,2,0,0,1,0,0
7846,STU06785,26,73,2,1,0,1,1,29,9,1,92,41,1,1,3,3,0,0,1
7847,STU06786,26,73,2,1,0,1,1,23,17,0,89,86,1,2,0,0,1,0,0
7848,STU06787,26,73,2,0,1,1,1,29,9,1,92,41,1,1,3,3,0,0,1
7849,STU06788,26,73,2,0,1,1,1,23,17,0,89,86,1,2,0,0,1,0,0
7854,STU06789,19,90,1,0,0,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7855,STU06790,19,90,1,1,1,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7856,STU06791,19,90,1,0,1,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7857,STU06792,19,90,2,0,1,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7858,STU06793,19,90,0,1,2,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7859,STU06794,19,90,2,0,0,1,1,26,16,1,64,74,0,2,1,1,1,0,0
7860,STU06795,23,62,2,0,2,1,0,27,11,1,84,83,0,0,1,1,1,0,0
7861,STU06796,23,62,2,0,2,1,0,26,20,1,72,45,0,2,3,3,0,0,1
7862,STU06797,23,62,0,1,2,1,0,27,11,1,84,83,0,0,1,1,1,0,0
7863,STU06798,23,62,0,1,2,1,0,26,20,1,72,45,0,2,3,3,0,0,1
7864,STU06799,23,62,0,0,1,1,0,27,11,1,84,83,0,0,1,1,1,0,0
7865,STU06800,23,62,0,0,1,1,0,26,20,1,72,45,0,2,3,3,0,0,1
7866,STU06801,23,62,0,1,1,1,0,27,11,1,84,83,0,0,1,1,1,0,0
7867,STU06802,23,62,0,1,1,1,0,26,20,1,72,45,0,2,3,3,0,0,1
7868,STU06803,23,62,2,1,0,1,0,27,11,1,84,83,0,0,1,1,1,0,0
7869,STU06804,23,62,2,1,0,1,0,26,20,1,72,45,0,2,3,3,0,0,1
7870,STU06805,14,69,2,0,2,1,1,20,5,1,97,63,1,0,2,2,0,0,1
7871,STU06806,14,69,2,0,2,1,1,18,20,0,61,49,1,1,3,3,0,1,0
7872,STU06807,14,69,2,1,0,0,1,20,5,1,97,63,1,0,2,2,0,0,1
7873,STU06808,14,69,2,1,0,0,1,18,20,0,61,49,1,1,3,3,0,1,0
7874,STU06809,14,69,1,0,1,1,1,20,5,1,97,63,1,0,2,2,0,0,1
7875,STU06810,14,69,1,0,1,1,1,18,20,0,61,49,1,1,3,3,0,1,0
7878,STU06811,22,65,1,1,2,1,1,27,3,1,66,69,1,2,2,2,1,0,0
7879,STU06812,22,65,1,1,2,1,1,28,15,1,86,48,1,1,3,3,0,0,0
7880,STU06813,22,65,0,1,1,1,1,27,3,1,66,69,1,2,2,2,1,0,0
7881,STU06814,22,65,0,1,1,1,1,28,15,1,86,48,1,1,3,3,0,0,0
7884,STU06815,22,65,0,1,0,0,1,27,3,1,66,69,1,2,2,2,1,0,0
7885,STU06816,22,65,0,1,0,0,1,28,15,1,86,48,1,1,3,3,0,0,0
7886,STU06817,22,65,1,0,1,0,1,27,3,1,66,69,1,2,2,2,1,0,0
7887,STU06818,22,65,1,0,1,0,1,28,15,1,86,48,1,1,3,3,0,0,0
7888,STU06819,22,65,1,0,1,1,1,27,3,1,66,69,1,2,2,2,1,0,0
7889,STU06820,22,65,1,0,1,1,1,28,15,1,86,48,1,1,3,3,0,0,0
7892,STU06821,10,98,1,1,1,1,1,28,1,1,83,89,1,0,0,0,0,0,0
7893,STU06822,10,98,1,1,1,1,1,25,1,0,50,100,1,2,0,0,0,1,0
7894,STU06823,10,98,1,1,1,1,1,27,5,0,71,87,1,2,0,0,0,0,1
7895,STU06824,10,98,1,1,1,1,1,20,8,1,81,42,0,2,3,3,0,0,0
7896,STU06825,10,98,1,1,1,1,1,24,14,0,95,61,1,0,2,2,0,0,0
7902,STU06826,10,98,2,0,0,1,1,28,1,1,83,89,1,0,0,0,0,0,0
7903,STU06827,10,98,2,0,0,1,1,25,1,0,50,100,1,2,0,0,0,1,0
7904,STU06828,10,98,2,0,0,1,1,27,5,0,71,87,1,2,0,0,0,0,1
7905,STU06829,10,98,2,0,0,1,1,20,8,1,81,42,0,2,3,3,0,0,0
7906,STU06830,10,98,2,0,0,1,1,24,14,0,95,61,1,0,2,2,0,0,0
7907,STU06831,20,67,2,0,2,1,0,21,2,1,72,43,1,0,3,3,0,1,0
7908,STU06832,20,67,2,0,2,1,0,23,15,1,81,63,1,2,2,2,1,0,0
